venomoth,charmander,rattata,nidoking,pidgey,magneton
hitmonchan,poliwag,paras,dratini,gastly,magmar
machoke,sandslash,bulbasaur,beedrill,primeape,seadra
tentacruel,kadabra,gastly,dodrio,vaporeon,ekans
golduck,kabutops,muk,mankey,weedle,gyarados
koffing,ekans,exeggutor,porygon,nidoqueen,eevee
gengar,electabuzz,seadra,diglett,golduck,meowth
alakazam,pidgeotto,blastoise,articuno,dodrio,omastar
blastoise,moltres,kadabra,golem,articuno,slowpoke
nidorino,raichu,magnemite,tentacruel,ponyta,staryu
magikarp,venonat,nidoking,kabuto,gyarados,grimer
kingler,ekans,nidoking,farfetch'd,doduo,weezing
mankey,abra,pidgey,scyther,koffing,pinsir
wartortle,gyarados,cubone,beedrill,vileplume,dewgong
ponyta,rhydon,slowpoke,gloom,geodude,rapidash
magnemite,blastoise,weezing,cloyster,aerodactyl,tentacruel
rattata,hypno,mankey,alakazam,exeggutor,parasect
ninetales,machamp,psyduck,pidgeotto,snorlax,charmander
tauros,mew,meowth,rhyhorn,muk,pidgeotto
jigglypuff,rhyhorn,electabuzz,vaporeon,golduck,zubat
nidoqueen,victreebel,snorlax,exeggutor,golduck,porygon
metapod,drowzee,poliwhirl,dugtrio,grimer,sandslash
weedle,exeggcute,moltres,articuno,tentacool,pidgeot
rhydon,poliwag,tentacruel,mew,hitmonlee,lapras
venusaur,rhydon,kabuto,magneton,flareon,wigglytuff
goldeen,onix,rattata,venomoth,slowpoke,charmander
nidorino,staryu,geodude,kabuto,charizard,machoke
starmie,oddish,jolteon,venonat,ninetales,dewgong
poliwag,paras,paras,seel,moltres,magneton
tangela,tentacool,haunter,charmander,drowzee,rapidash
omastar,parasect,pidgeotto,dragonite,grimer,horsea
golbat,cloyster,dewgong,krabby,ninetales,electabuzz
moltres,mewtwo,magikarp,gastly,magikarp,kabutops
scyther,parasect,bulbasaur,onix,beedrill,scyther
jigglypuff,rhyhorn,doduo,eevee,magikarp,aerodactyl
magmar,oddish,primeape,doduo,tauros,tentacool
electabuzz,grimer,starmie,venomoth,mankey,aerodactyl
dragonair,golbat,cubone,nidoran-m,kadabra,caterpie
weedle,nidoking,snorlax,kakuna,aerodactyl,metapod
fearow,bulbasaur,vileplume,flareon,arbok,kingler
tentacruel,poliwrath,moltres,voltorb,jigglypuff,vulpix
alakazam,seaking,gengar,nidoking,alakazam,slowpoke
zapdos,pikachu,pidgey,ditto,raticate,staryu
scyther,rapidash,nidoking,omastar,psyduck,poliwhirl
mr. mime,vulpix,vileplume,magikarp,aerodactyl,growlithe
charmeleon,poliwag,starmie,golbat,ditto,pidgeot
ekans,dragonair,koffing,geodude,ivysaur,dugtrio
butterfree,sandslash,kadabra,bulbasaur,chansey,kingler
staryu,goldeen,fearow,venonat,arcanine,wigglytuff
venonat,rattata,rhydon,sandslash,gloom,rhydon
charmeleon,mankey,moltres,diglett,rattata,weedle
hitmonchan,sandshrew,aerodactyl,horsea,chansey,primeape
ponyta,pikachu,articuno,farfetch'd,articuno,lapras
farfetch'd,omanyte,tentacool,seaking,koffing,wigglytuff
cubone,machoke,kangaskhan,pikachu,pinsir,rapidash
raichu,squirtle,gengar,abra,rapidash,slowpoke
victreebel,kangaskhan,magikarp,mankey,dewgong,spearow
beedrill,sandslash,onix,jynx,poliwag,snorlax
golem,clefairy,nidoran-m,poliwag,persian,slowpoke
poliwag,tangela,electabuzz,electabuzz,muk,venomoth
vulpix,dratini,diglett,drowzee,seel,aerodactyl
gloom,drowzee,lapras,spearow,pidgey,parasect
ninetales,diglett,gastly,poliwag,exeggcute,nidoqueen
diglett,exeggcute,kabutops,sandslash,tangela,dugtrio
nidoqueen,shellder,alakazam,doduo,spearow,horsea
nidoqueen,kakuna,exeggcute,nidoran-f,jolteon,seadra
kabuto,seel,nidoking,machoke,dratini,hitmonlee
diglett,tentacruel,snorlax,poliwag,ivysaur,alakazam
hitmonlee,wartortle,tangela,pinsir,omastar,muk
bulbasaur,charmander,pidgeotto,venomoth,golem,clefable
grimer,ivysaur,lapras,charmeleon,venonat,gloom
paras,gengar,machamp,goldeen,tangela,gyarados
snorlax,wartortle,staryu,slowpoke,charizard,nidorino
electrode,magikarp,electabuzz,doduo,raticate,drowzee
ponyta,ditto,arcanine,snorlax,kingler,mr. mime
snorlax,drowzee,growlithe,golbat,wartortle,parasect
machoke,squirtle,staryu,ditto,meowth,kabutops
persian,dragonite,mew,marowak,kangaskhan,staryu
scyther,rattata,doduo,weepinbell,diglett,sandslash
seaking,ponyta,poliwrath,primeape,raticate,clefable
seel,beedrill,rhyhorn,omastar,vaporeon,fearow
snorlax,graveler,magikarp,slowbro,beedrill,gengar
lickitung,seel,psyduck,pikachu,eevee,weepinbell
rhyhorn,lapras,magnemite,raichu,parasect,dewgong
kabutops,tangela,graveler,mr. mime,dewgong,electrode
kadabra,doduo,venomoth,mr. mime,abra,wartortle
kabutops,weezing,rhydon,shellder,charizard,machamp
slowbro,meowth,mr. mime,porygon,rhyhorn,caterpie
meowth,ditto,zubat,rapidash,golduck,poliwrath
mew,dratini,machop,grimer,caterpie,exeggcute
magnemite,nidoran-f,muk,charmeleon,clefable,pidgeot
bellsprout,chansey,charmander,diglett,kingler,starmie
cubone,diglett,exeggcute,ninetales,nidorino,ditto
cloyster,articuno,nidorino,hitmonlee,psyduck,exeggcute
cloyster,pikachu,gyarados,metapod,sandshrew,jolteon
zubat,abra,ponyta,fearow,pidgey,cubone
zubat,spearow,rattata,raticate,dratini,articuno
rattata,omanyte,seadra,snorlax,gengar,kadabra
growlithe,goldeen,kabutops,dodrio,farfetch'd,slowbro
goldeen,eevee,haunter,zubat,hitmonlee,farfetch'd
exeggcute,horsea,alakazam,wigglytuff,hitmonlee,starmie
spearow,gengar,hitmonlee,rapidash,dragonite,charmeleon
oddish,koffing,zapdos,charmander,machoke,pidgeotto
ninetales,hitmonchan,victreebel,kabuto,nidorino,magneton
venusaur,hitmonchan,ninetales,nidoran-m,onix,seadra
weedle,scyther,hitmonchan,slowpoke,ninetales,parasect
slowbro,nidoking,electabuzz,kadabra,nidoran-f,tangela
meowth,slowpoke,geodude,hitmonchan,magikarp,starmie
chansey,zapdos,zubat,arbok,wigglytuff,kakuna
growlithe,ditto,charizard,kakuna,abra,ivysaur
articuno,primeape,nidoran-f,kabuto,pinsir,mew
dewgong,beedrill,kakuna,voltorb,poliwhirl,poliwhirl
kabutops,abra,exeggcute,nidoran-m,golbat,tentacool
charmander,hitmonchan,slowpoke,sandshrew,omanyte,golduck
slowpoke,haunter,vaporeon,cloyster,ninetales,persian
golem,paras,krabby,ponyta,zubat,kangaskhan
sandshrew,nidoran-m,zapdos,nidorina,meowth,nidoran-m
paras,alakazam,pinsir,hitmonlee,poliwag,nidorino
weepinbell,ekans,vileplume,golduck,metapod,haunter
butterfree,doduo,scyther,mr. mime,bulbasaur,gengar
horsea,slowbro,paras,graveler,magneton,krabby
horsea,fearow,butterfree,snorlax,tentacruel,mew
tentacruel,persian,persian,nidoran-f,charmander,venonat
starmie,hitmonchan,farfetch'd,dodrio,staryu,gloom
gyarados,ninetales,onix,golem,graveler,exeggcute
horsea,cubone,articuno,arbok,sandshrew,chansey
omastar,tauros,hitmonchan,onix,seadra,onix
kabutops,seel,oddish,koffing,clefairy,victreebel
hitmonchan,rhyhorn,hitmonchan,mewtwo,primeape,golbat
hitmonchan,moltres,tentacool,magnemite,kakuna,dewgong
diglett,spearow,sandslash,drowzee,haunter,slowbro
blastoise,tentacool,omastar,rhyhorn,hitmonchan,magikarp
kadabra,flareon,weezing,chansey,machoke,raichu
starmie,metapod,caterpie,gloom,weepinbell,sandslash
onix,butterfree,geodude,rhyhorn,magneton,ekans
pidgeotto,dewgong,rhyhorn,machop,slowbro,vaporeon
cloyster,poliwag,kabutops,primeape,victreebel,pinsir
marowak,nidorina,ivysaur,seel,bulbasaur,gastly
arcanine,paras,dragonair,meowth,goldeen,butterfree
metapod,sandshrew,ekans,kadabra,parasect,dewgong
abra,charmeleon,moltres,dodrio,magnemite,bellsprout
nidorina,diglett,golbat,staryu,charizard,rattata
sandshrew,voltorb,shellder,tangela,poliwag,weepinbell
ponyta,eevee,lickitung,dratini,venomoth,krabby
pidgey,ninetales,machop,porygon,staryu,marowak
haunter,arcanine,onix,koffing,omastar,mewtwo
psyduck,ponyta,pidgey,magikarp,arcanine,graveler
pidgeot,krabby,dugtrio,raticate,fearow,meowth
ekans,charmander,slowbro,nidoran-m,graveler,sandslash
jynx,ditto,starmie,arbok,ekans,seaking
spearow,sandslash,muk,magmar,meowth,gengar
alakazam,graveler,pidgey,arbok,bellsprout,bellsprout
nidoqueen,gyarados,psyduck,mankey,bellsprout,hitmonlee
machop,vaporeon,vaporeon,tangela,mewtwo,onix
parasect,butterfree,charmeleon,magnemite,nidoqueen,machoke
mew,marowak,electrode,voltorb,geodude,sandshrew
primeape,bulbasaur,nidoran-f,marowak,kabuto,slowbro
vileplume,moltres,dragonair,magnemite,nidoran-f,rattata
squirtle,dragonair,hitmonlee,sandshrew,rhyhorn,exeggcute
aerodactyl,graveler,grimer,seel,bulbasaur,gastly
onix,jynx,magmar,omanyte,ditto,weezing
rapidash,porygon,articuno,kadabra,vileplume,farfetch'd
drowzee,exeggutor,haunter,wartortle,nidoqueen,nidorino
kabuto,starmie,magmar,grimer,venomoth,machamp
persian,machamp,nidoran-m,sandslash,clefairy,shellder
growlithe,mr. mime,primeape,onix,drowzee,krabby
golduck,graveler,fearow,aerodactyl,alakazam,squirtle
charizard,squirtle,pidgeotto,omastar,dragonite,cubone
ponyta,grimer,horsea,venusaur,spearow,raichu
scyther,magmar,squirtle,doduo,tentacruel,rhyhorn
kingler,machamp,pidgeotto,dragonair,krabby,lapras
wartortle,sandshrew,poliwrath,ponyta,sandslash,magneton
vileplume,flareon,nidoran-f,starmie,omanyte,mr. mime
beedrill,wartortle,zubat,seel,dewgong,ditto
rapidash,rapidash,jolteon,cloyster,marowak,dugtrio
tentacruel,krabby,charmander,clefable,spearow,koffing
pidgeot,weepinbell,marowak,oddish,wigglytuff,charmeleon
dugtrio,omanyte,staryu,kabutops,arbok,poliwrath
marowak,poliwrath,omanyte,dodrio,farfetch'd,diglett
ninetales,abra,grimer,jigglypuff,diglett,nidoking
cubone,slowpoke,pidgey,vileplume,mewtwo,clefable
electrode,persian,seadra,doduo,nidoqueen,magikarp
grimer,marowak,magmar,rhydon,jynx,magmar
venusaur,kakuna,ivysaur,clefairy,farfetch'd,drowzee
snorlax,magnemite,tauros,metapod,kadabra,pinsir
ekans,rhydon,caterpie,krabby,machamp,haunter
dodrio,farfetch'd,rapidash,beedrill,charmander,psyduck
charmander,grimer,omanyte,chansey,butterfree,seadra
voltorb,nidorina,shellder,vileplume,meowth,voltorb
squirtle,weedle,cubone,magnemite,golduck,kangaskhan
krabby,cubone,primeape,shellder,gengar,venonat
dewgong,dratini,magmar,graveler,pidgey,psyduck
poliwhirl,graveler,weepinbell,seaking,meowth,golduck
koffing,weepinbell,pidgeot,snorlax,articuno,mewtwo
pinsir,golduck,tauros,pikachu,arbok,lapras
marowak,staryu,wigglytuff,nidorino,cubone,doduo
moltres,muk,electabuzz,jynx,ponyta,diglett
slowpoke,chansey,charmander,moltres,raichu,golbat
arbok,gloom,golduck,marowak,goldeen,jynx
moltres,slowbro,mankey,vaporeon,vaporeon,nidoking
pidgey,mankey,kakuna,magikarp,ivysaur,lapras
clefable,lapras,porygon,articuno,ivysaur,machamp
seel,slowpoke,nidorino,nidorino,machamp,victreebel
machoke,slowbro,golbat,raichu,venusaur,seaking
slowpoke,muk,golduck,doduo,fearow,bulbasaur
farfetch'd,growlithe,machoke,arcanine,drowzee,machoke
slowbro,nidorino,nidoking,staryu,poliwrath,pidgeotto
arbok,chansey,venonat,spearow,abra,primeape
bellsprout,geodude,koffing,fearow,seaking,shellder
snorlax,primeape,ditto,tentacruel,omastar,snorlax
cloyster,persian,poliwhirl,charmeleon,articuno,poliwrath
magnemite,starmie,meowth,dewgong,flareon,horsea
hitmonlee,venonat,abra,wartortle,dratini,sandslash
arbok,horsea,magneton,seaking,blastoise,hypno
growlithe,vileplume,magmar,kabuto,bulbasaur,gyarados
psyduck,golbat,mr. mime,eevee,pidgeotto,primeape
ponyta,magneton,seel,ivysaur,rapidash,weepinbell
meowth,sandshrew,fearow,doduo,kingler,ivysaur
nidorino,machamp,farfetch'd,voltorb,poliwrath,staryu
muk,clefable,persian,alakazam,snorlax,parasect
wigglytuff,magmar,aerodactyl,seel,articuno,pinsir
pikachu,tentacruel,doduo,exeggutor,electrode,wigglytuff
vileplume,slowpoke,zapdos,slowpoke,hitmonlee,tentacruel
pidgey,raticate,mankey,wigglytuff,nidoqueen,slowbro
eevee,dragonite,primeape,charizard,ekans,shellder
vileplume,victreebel,slowbro,tauros,alakazam,spearow
jynx,kakuna,ivysaur,scyther,magmar,abra
magneton,kabuto,machamp,golduck,koffing,pidgeotto
mewtwo,spearow,bulbasaur,paras,gengar,venusaur
growlithe,kakuna,geodude,hitmonlee,scyther,tangela
poliwag,ivysaur,metapod,primeape,flareon,haunter
raticate,voltorb,ditto,ditto,venusaur,jynx
shellder,exeggcute,caterpie,ditto,spearow,slowbro
cubone,chansey,vileplume,pidgeot,hypno,rapidash
sandshrew,nidoran-f,kangaskhan,voltorb,horsea,squirtle
kabuto,marowak,gengar,ekans,metapod,voltorb
machoke,snorlax,jigglypuff,vulpix,weedle,clefairy
zubat,oddish,electrode,gastly,goldeen,starmie
pidgeot,clefable,vaporeon,arcanine,raichu,pidgeot
rhydon,mew,omastar,golbat,flareon,poliwag
rhyhorn,nidoran-m,omastar,charmeleon,weepinbell,venomoth
gengar,dewgong,bellsprout,golbat,gengar,kadabra
tentacool,cloyster,vulpix,gengar,ditto,sandshrew
golduck,slowpoke,onix,spearow,rapidash,starmie
pidgeot,krabby,bellsprout,bellsprout,aerodactyl,omanyte
graveler,hitmonlee,porygon,rattata,metapod,sandslash
nidoran-m,cloyster,parasect,weedle,chansey,pinsir
pidgeot,meowth,machoke,lickitung,squirtle,machamp
wartortle,eevee,bulbasaur,weezing,charmeleon,porygon
ponyta,oddish,hitmonchan,doduo,magmar,chansey
pidgeot,ninetales,primeape,venusaur,charmander,articuno
zubat,kakuna,golduck,shellder,articuno,doduo
abra,squirtle,voltorb,raichu,rapidash,kakuna
caterpie,pikachu,primeape,ekans,shellder,machop
aerodactyl,snorlax,doduo,charmander,primeape,pinsir
wartortle,geodude,porygon,flareon,charmander,onix
graveler,goldeen,oddish,geodude,magmar,butterfree
hypno,omastar,mewtwo,starmie,zapdos,staryu
mew,nidoking,pidgeot,caterpie,dodrio,muk
golduck,dodrio,paras,voltorb,arcanine,omanyte
ivysaur,kabuto,graveler,farfetch'd,magmar,raticate
mankey,snorlax,bellsprout,vileplume,electabuzz,vileplume
mr. mime,sandslash,parasect,jolteon,lickitung,dragonair
sandslash,electabuzz,charmander,diglett,pikachu,poliwrath
shellder,ditto,diglett,muk,vaporeon,nidoking
venomoth,kakuna,pinsir,ekans,voltorb,pidgeotto
eevee,cloyster,gengar,onix,charmander,venomoth
kakuna,shellder,beedrill,dratini,drowzee,farfetch'd
pidgeot,poliwag,wigglytuff,wartortle,gastly,fearow
raticate,machop,pidgeotto,jolteon,seaking,kadabra
kingler,gyarados,moltres,kingler,vulpix,tauros
tangela,tauros,staryu,magnemite,goldeen,hitmonchan
spearow,growlithe,farfetch'd,primeape,squirtle,machop
kadabra,rhyhorn,graveler,venomoth,horsea,magmar
clefable,blastoise,wigglytuff,drowzee,parasect,primeape
exeggcute,nidorino,gastly,tentacool,magikarp,caterpie
gloom,diglett,slowbro,nidoran-f,persian,clefable
ivysaur,pikachu,butterfree,victreebel,dragonite,wigglytuff
machop,kabutops,cubone,alakazam,magmar,oddish
ivysaur,starmie,gyarados,starmie,machamp,kadabra
flareon,mankey,vileplume,wigglytuff,nidoqueen,raticate
ditto,spearow,krabby,seadra,drowzee,mew
omanyte,nidoqueen,tentacool,golem,omanyte,machoke
nidoran-f,mankey,rhydon,golduck,raichu,charmander
lickitung,kabuto,arbok,nidoran-f,gastly,gyarados
jynx,farfetch'd,golduck,weezing,paras,poliwrath
ekans,zubat,pidgeot,bulbasaur,ninetales,pidgey
kabuto,spearow,kabutops,articuno,farfetch'd,muk
venomoth,rattata,nidoqueen,jolteon,jigglypuff,metapod
charmeleon,ekans,exeggutor,machoke,growlithe,squirtle
alakazam,primeape,vulpix,electrode,vaporeon,graveler
rattata,marowak,abra,mew,tauros,grimer
butterfree,geodude,poliwrath,seadra,raichu,rhydon
ivysaur,doduo,venonat,arcanine,slowbro,nidorino
pikachu,growlithe,kabutops,exeggutor,aerodactyl,gloom
omanyte,articuno,fearow,drowzee,raticate,weedle
victreebel,haunter,electabuzz,pidgey,primeape,cubone
kingler,lapras,beedrill,fearow,poliwrath,mr. mime
rattata,pidgeot,tentacool,arcanine,nidoking,drowzee
mr. mime,caterpie,bellsprout,golduck,mr. mime,ninetales
onix,exeggutor,butterfree,tangela,dragonite,exeggcute
kakuna,pinsir,oddish,victreebel,beedrill,psyduck
rapidash,doduo,goldeen,machop,nidoking,kadabra
omastar,kangaskhan,sandshrew,gengar,tentacruel,golem
dewgong,mew,seel,wigglytuff,paras,poliwhirl
horsea,geodude,poliwhirl,charmeleon,pikachu,voltorb
kangaskhan,ivysaur,weepinbell,persian,dodrio,kadabra
charmander,venusaur,gastly,bulbasaur,gastly,goldeen
pidgeotto,caterpie,bulbasaur,weedle,zapdos,pinsir
dratini,horsea,ponyta,krabby,dragonair,hitmonchan
poliwhirl,eevee,growlithe,abra,geodude,cloyster
kingler,omastar,zapdos,machoke,dugtrio,raticate
metapod,hitmonchan,mew,bellsprout,gloom,drowzee
fearow,sandshrew,vulpix,nidoran-m,kingler,zubat
charizard,voltorb,electrode,muk,lapras,primeape
ekans,electrode,voltorb,alakazam,magmar,butterfree
flareon,parasect,eevee,nidorino,cloyster,wartortle
kingler,golbat,graveler,scyther,kangaskhan,kabutops
starmie,mr. mime,machoke,graveler,nidoran-f,omastar
ponyta,mr. mime,alakazam,tentacruel,staryu,zapdos
scyther,kabuto,jigglypuff,kadabra,cloyster,omastar
fearow,tentacruel,victreebel,kingler,rhydon,omastar
machamp,vaporeon,machoke,mankey,starmie,kingler
gloom,dragonite,wigglytuff,jolteon,dugtrio,magneton
marowak,oddish,parasect,beedrill,nidoqueen,scyther
nidoqueen,dragonair,moltres,weedle,jigglypuff,dodrio
hitmonlee,venomoth,nidoqueen,rhyhorn,arbok,squirtle
beedrill,cloyster,ponyta,clefairy,wartortle,onix
mew,staryu,dugtrio,sandslash,mankey,tentacool
ponyta,mewtwo,rapidash,machoke,gengar,omastar
venonat,slowpoke,koffing,haunter,rhydon,tentacool
machoke,blastoise,doduo,omastar,oddish,haunter
slowpoke,gastly,goldeen,weedle,rhydon,kabuto
pikachu,abra,starmie,wigglytuff,onix,charizard
chansey,pinsir,poliwrath,abra,venomoth,charmander
charmeleon,clefable,nidoran-f,ditto,primeape,gastly
haunter,wigglytuff,diglett,weedle,kingler,magneton
magnemite,meowth,zubat,charmeleon,fearow,raichu
butterfree,goldeen,bellsprout,slowbro,golbat,ekans
clefairy,arcanine,weepinbell,venonat,kingler,haunter
farfetch'd,nidoking,dragonair,kakuna,rapidash,jigglypuff
butterfree,vileplume,charmeleon,spearow,ekans,growlithe
haunter,victreebel,graveler,kabuto,tauros,slowpoke
blastoise,jigglypuff,bulbasaur,golbat,gastly,tangela
graveler,flareon,nidoran-m,hypno,onix,cubone
zapdos,wigglytuff,scyther,pidgey,dodrio,seel
hitmonchan,diglett,vaporeon,ekans,nidoqueen,venusaur
golduck,omanyte,porygon,paras,caterpie,arcanine
magnemite,vulpix,tentacruel,slowbro,spearow,persian
hypno,shellder,dragonite,vulpix,cloyster,electabuzz
mankey,omastar,fearow,rhydon,magikarp,omastar
dewgong,krabby,dewgong,ninetales,gengar,starmie
slowbro,raticate,cubone,weedle,dragonite,moltres
weezing,ivysaur,ekans,lickitung,pidgey,slowbro
tangela,kabutops,fearow,dragonair,dragonite,weezing
exeggutor,shellder,clefairy,nidoqueen,psyduck,weepinbell
aerodactyl,mr. mime,ivysaur,drowzee,eevee,venusaur
scyther,kabutops,nidoran-f,ditto,kingler,machoke
hypno,cubone,pidgeotto,spearow,slowpoke,dugtrio
lapras,exeggutor,magnemite,ponyta,ditto,omanyte
kakuna,weepinbell,nidoran-m,aerodactyl,sandslash,nidoqueen
cubone,dodrio,machoke,caterpie,pikachu,weepinbell
haunter,gengar,staryu,mewtwo,pidgeot,scyther
vulpix,spearow,staryu,nidoran-m,nidorino,seaking
haunter,ekans,dugtrio,squirtle,metapod,kabuto
kabutops,kangaskhan,goldeen,magmar,krabby,rhydon
poliwag,jynx,shellder,exeggutor,rhydon,machop
scyther,golem,raticate,nidoking,mankey,parasect
electabuzz,paras,gloom,seadra,machamp,machamp
jynx,ivysaur,diglett,poliwhirl,arcanine,eevee
parasect,nidoqueen,oddish,venonat,haunter,ivysaur
zubat,caterpie,rattata,charmeleon,caterpie,charmeleon
kabutops,jolteon,lickitung,venonat,graveler,charizard
parasect,diglett,bellsprout,pidgeot,kakuna,dewgong
alakazam,exeggcute,hitmonchan,ekans,tauros,caterpie
parasect,slowpoke,diglett,voltorb,flareon,bellsprout
jynx,cubone,voltorb,omanyte,magmar,nidorina
magneton,venomoth,staryu,dragonair,ekans,magmar
electabuzz,machamp,zubat,rhydon,eevee,aerodactyl
dodrio,zapdos,graveler,nidoking,victreebel,oddish
lickitung,spearow,seel,eevee,golbat,oddish
ponyta,rattata,caterpie,nidoran-f,machop,seadra
caterpie,machamp,nidoran-m,dewgong,nidoran-f,voltorb
eevee,hitmonchan,flareon,alakazam,rattata,goldeen
slowpoke,dratini,pikachu,parasect,spearow,mankey
drowzee,butterfree,poliwhirl,electabuzz,bellsprout,golduck
shellder,haunter,eevee,psyduck,weedle,nidoqueen
charmeleon,kakuna,exeggutor,machop,kingler,pidgey
gloom,dewgong,kakuna,gengar,primeape,raticate
voltorb,gastly,omastar,meowth,seadra,charmander
charmeleon,raticate,mewtwo,poliwag,machop,mankey
wigglytuff,dodrio,rhydon,sandshrew,rhydon,rattata
pikachu,blastoise,lickitung,kabuto,articuno,hitmonchan
magmar,magneton,pinsir,parasect,machop,kabuto
gengar,rhyhorn,nidoran-f,squirtle,ekans,omastar
nidoking,arcanine,mew,tentacool,vulpix,machop
parasect,ditto,slowbro,slowbro,drowzee,charmeleon
metapod,kingler,growlithe,zubat,poliwag,beedrill
wigglytuff,weedle,koffing,hypno,butterfree,tauros
koffing,pidgey,seadra,spearow,koffing,lapras
rapidash,primeape,fearow,omanyte,pidgeot,gastly
weedle,mr. mime,sandslash,hitmonchan,gengar,shellder
pinsir,rapidash,zubat,muk,venonat,nidorino
vaporeon,diglett,oddish,farfetch'd,mankey,metapod
haunter,dratini,vaporeon,arcanine,golduck,weepinbell
pikachu,rhydon,pidgeotto,raichu,wigglytuff,charmeleon
parasect,gastly,muk,charizard,poliwhirl,seadra
slowbro,venusaur,parasect,bulbasaur,graveler,pidgeotto
venusaur,nidoking,meowth,gastly,wartortle,shellder
pidgey,sandslash,alakazam,psyduck,onix,poliwag
victreebel,mew,nidorino,blastoise,diglett,omastar
hitmonchan,oddish,charizard,onix,nidoqueen,koffing
porygon,voltorb,koffing,shellder,goldeen,charmeleon
ninetales,alakazam,horsea,nidoran-f,clefable,paras
drowzee,slowpoke,venonat,growlithe,primeape,tauros
clefable,wigglytuff,koffing,voltorb,clefairy,ditto
moltres,vulpix,farfetch'd,raichu,zapdos,charizard
muk,ninetales,dugtrio,kadabra,kadabra,dewgong
dugtrio,ditto,eevee,rattata,slowbro,kakuna
metapod,krabby,poliwag,drowzee,tauros,diglett
tentacool,ekans,gengar,ninetales,hypno,haunter
jigglypuff,kangaskhan,weezing,gyarados,nidoran-f,zapdos
hitmonlee,arbok,dugtrio,dratini,kangaskhan,tangela
starmie,magmar,starmie,machoke,sandslash,weedle
nidoqueen,electabuzz,slowpoke,weezing,omanyte,bulbasaur
mr. mime,krabby,seadra,exeggutor,eevee,cubone
charmander,lickitung,jolteon,zapdos,venonat,diglett
butterfree,magikarp,slowbro,farfetch'd,squirtle,flareon
charmander,haunter,dugtrio,shellder,raichu,omanyte
doduo,magikarp,muk,hypno,gloom,farfetch'd
onix,dewgong,electabuzz,parasect,snorlax,porygon
goldeen,raticate,exeggcute,jolteon,alakazam,jigglypuff
machamp,porygon,krabby,mewtwo,porygon,mankey
caterpie,omastar,gengar,dugtrio,articuno,eevee
meowth,beedrill,snorlax,mew,poliwag,poliwag
electrode,caterpie,charmander,ivysaur,goldeen,machoke
nidorina,slowpoke,onix,psyduck,nidoran-f,blastoise
nidorina,kabutops,poliwrath,drowzee,tauros,clefairy
snorlax,caterpie,mewtwo,zapdos,kabuto,poliwrath
venusaur,grimer,koffing,machamp,venusaur,primeape
flareon,slowbro,bulbasaur,primeape,magneton,raticate
beedrill,flareon,ninetales,voltorb,goldeen,doduo
kabutops,haunter,eevee,chansey,diglett,vulpix
weezing,kakuna,chansey,mew,ivysaur,pinsir
machamp,ponyta,ninetales,krabby,primeape,rhyhorn
zapdos,nidoqueen,hitmonlee,magnemite,meowth,bulbasaur
charizard,geodude,doduo,jolteon,hypno,electabuzz
starmie,nidoqueen,venomoth,spearow,nidoran-f,zapdos
kadabra,goldeen,zapdos,starmie,machop,rattata
golbat,lickitung,meowth,farfetch'd,clefairy,geodude
tentacruel,snorlax,mewtwo,charmeleon,magnemite,venomoth
drowzee,staryu,oddish,nidoran-f,machop,grimer
cubone,marowak,oddish,grimer,flareon,eevee
ditto,pidgeotto,seadra,alakazam,rapidash,vulpix
jigglypuff,arcanine,aerodactyl,hitmonchan,rhyhorn,kabuto
starmie,caterpie,mankey,wigglytuff,electrode,farfetch'd
graveler,omanyte,poliwag,doduo,gastly,alakazam
electrode,metapod,moltres,beedrill,pikachu,nidoran-m
ditto,rhydon,dewgong,vileplume,doduo,kakuna
meowth,magmar,dodrio,omastar,exeggutor,slowpoke
raticate,butterfree,nidoking,exeggutor,psyduck,shellder
muk,dewgong,persian,alakazam,kabutops,spearow
slowbro,machamp,dugtrio,meowth,victreebel,squirtle
nidorina,beedrill,geodude,gyarados,scyther,seaking
marowak,machoke,onix,porygon,ponyta,diglett
magneton,magikarp,clefable,ekans,magmar,staryu
snorlax,psyduck,dratini,gastly,chansey,poliwhirl
lickitung,weezing,articuno,charizard,gastly,venonat
shellder,dragonair,metapod,nidoqueen,dodrio,sandshrew
hypno,weepinbell,vulpix,golduck,dragonite,meowth
onix,venomoth,tangela,poliwag,vileplume,ninetales
seadra,pidgeotto,articuno,gloom,persian,krabby
gengar,primeape,pidgeot,horsea,poliwag,nidorino
marowak,spearow,seaking,poliwhirl,ninetales,parasect
jigglypuff,clefairy,ditto,mr. mime,persian,vaporeon
weedle,charmander,farfetch'd,pidgey,snorlax,venusaur
charmeleon,lickitung,doduo,magmar,omastar,magneton
geodude,psyduck,growlithe,ditto,kadabra,oddish
raticate,nidoran-f,hitmonlee,tangela,fearow,aerodactyl
aerodactyl,butterfree,ponyta,eevee,clefable,gengar
rapidash,victreebel,ninetales,doduo,tauros,paras
bellsprout,vaporeon,psyduck,raichu,hypno,ponyta
muk,bulbasaur,gyarados,ponyta,magneton,golduck
slowbro,metapod,seadra,oddish,magnemite,krabby
spearow,goldeen,geodude,slowpoke,zubat,hitmonlee
pinsir,nidorino,bellsprout,nidoran-m,grimer,wartortle
cloyster,metapod,kabutops,poliwag,aerodactyl,nidorina
rhyhorn,venonat,gastly,starmie,mewtwo,ivysaur
venomoth,jynx,aerodactyl,primeape,diglett,alakazam
